"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"alpha16",800,800,1,1,"process_cold",0,408
"alpha16",800,800,1,1,"warm",1,334
"alpha16",800,800,1,1,"warm",2,328
"alpha16",800,800,1,1,"warm",3,331
