"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"small",800,800,2,4,"process_cold",0,877
"small",800,800,2,4,"warm",1,715
"small",800,800,2,4,"warm",2,718
"small",800,800,2,4,"warm",3,744
