"label","seconds","interval_ms"
"Validating Mesh",3.997,NA
"Pre-processing scene",3.997,0
"Pre-processed  scene",3.997,0
"Removed duplicate materials",3.998,1.00000000000033
"Processed scene bounds",3.998,0
"Processed texture filenames",3.998,0
"Processed materials",3.998,0
"Loaded environment maps",3.998,0
"Initialized buffers",4.006,8.00000000000001
"Initialized shadowmaps",4.006,0
"Initialized alpha buffers",4.006,0
"Initialized shaders",4.006,0
"Initialized 3D models",4.006,0
"Calculated depth buffer(s)",4.007,0.999999999999446
"Executed pixel shaders",4.01,3.00000000000011
"Calculated linear depth",4.011,1.00000000000033
"Rasterized image",4.013,1.99999999999978
"Display/save image",4.466,453
