"label","seconds","interval_ms"
"Validating Mesh",1.225,NA
"Pre-processing scene",1.225,0
"Pre-processed  scene",1.225,0
"Removed duplicate materials",1.225,0
"Processed scene bounds",1.225,0
"Processed texture filenames",1.225,0
"Processed materials",1.225,0
"Loaded environment maps",1.225,0
"Initialized buffers",1.226,0.99999999999989
"Initialized shadowmaps",1.226,0
"Initialized alpha buffers",1.226,0
"Initialized shaders",1.226,0
"Initialized 3D models",1.226,0
"Calculated depth buffer(s)",1.226,0
"Executed pixel shaders",1.251,24.9999999999999
"Calculated linear depth",1.284,33.0000000000001
"Rasterized image",1.285,0.99999999999989
"Display/save image",1.292,7.00000000000012
