"label","seconds","interval_ms"
"Validating Mesh",5.22,NA
"Pre-processing scene",5.22,0
"Pre-processed  scene",5.22,0
"Removed duplicate materials",5.22,0
"Processed scene bounds",5.22,0
"Processed texture filenames",5.22,0
"Processed materials",5.22,0
"Loaded environment maps",5.22,0
"Initialized buffers",5.226,6.00000000000023
"Initialized shadowmaps",5.226,0
"Initialized alpha buffers",5.226,0
"Initialized shaders",5.226,0
"Initialized 3D models",5.226,0
"Calculated depth buffer(s)",5.23,4.00000000000045
"Executed pixel shaders",5.236,5.99999999999934
"Calculated linear depth",5.284,48
"Rasterized image",5.293,9.00000000000034
"Display/save image",5.597,304
