"case","cores","width","height","fsaa","regime","sample","elapsed_ms"
"grid1m",1,800,800,1,"warm",1,236
"grid1m",1,800,800,1,"warm",2,234
"grid1m",1,800,800,1,"warm",3,240
"grid1m",1,800,800,1,"warm",4,239
"grid1m",1,800,800,1,"warm",5,239
"grid1m",1,800,800,1,"native",1,180
"grid1m",1,800,800,1,"native",2,178
"grid1m",1,800,800,1,"native",3,179
"grid1m",1,800,800,1,"native",4,179
"grid1m",1,800,800,1,"native",5,178.999999999999
