"case","cores","width","height","fsaa","regime","sample","elapsed_ms"
"normal_shared",1,800,800,1,"warm",1,259
"normal_shared",1,800,800,1,"warm",2,265
"normal_shared",1,800,800,1,"warm",3,266
"normal_shared",1,800,800,1,"warm",4,266
"normal_shared",1,800,800,1,"warm",5,260
"normal_shared",1,800,800,1,"native",1,199
"normal_shared",1,800,800,1,"native",2,198
"normal_shared",1,800,800,1,"native",3,196
"normal_shared",1,800,800,1,"native",4,197
"normal_shared",1,800,800,1,"native",5,198
