"label","seconds","interval_ms"
"Validating Mesh",4.352,NA
"Pre-processing scene",4.352,0
"Pre-processed  scene",4.352,0
"Removed duplicate materials",4.352,0
"Processed scene bounds",4.352,0
"Processed texture filenames",4.352,0
"Processed materials",4.352,0
"Loaded environment maps",4.352,0
"Initialized buffers",4.355,3.00000000000011
"Initialized shadowmaps",4.355,0
"Initialized alpha buffers",4.355,0
"Initialized shaders",4.355,0
"Initialized 3D models",4.355,0
"Calculated depth buffer(s)",4.355,0
"Executed pixel shaders",4.93,574.999999999999
"Calculated linear depth",4.93,0
"Rasterized image",4.931,1.00000000000033
"Assembled output",4.943,11.9999999999996
"Clamped output",4.945,2.00000000000067
"Display/save image",4.945,0
