"label","seconds","interval_ms"
"Validating Mesh",3.865,NA
"Pre-processing scene",3.875,9.99999999999979
"Pre-processed  scene",3.875,0
"Removed duplicate materials",3.883,8.00000000000001
"Processed scene bounds",3.887,4
"Processed texture filenames",3.89,3.00000000000011
"Processed materials",3.904,13.9999999999998
"Loaded environment maps",3.904,0
"Initialized buffers",3.907,3.00000000000011
"Initialized shadowmaps",3.907,0
"Initialized alpha buffers",3.907,0
"Initialized shaders",3.913,5.99999999999978
"Initialized 3D models",3.918,5.00000000000034
"Calculated depth buffer(s)",3.918,0
"Executed pixel shaders",4.102,184
"Calculated linear depth",4.102,0
"Rasterized image",4.107,4.99999999999989
"Assembled output",4.116,8.99999999999945
"Clamped output",4.123,7.00000000000056
"Display/save image",4.123,0
