"label","seconds","interval_ms"
"Validating Mesh",3.945,NA
"Pre-processing scene",3.955,10.0000000000002
"Pre-processed  scene",3.955,0
"Removed duplicate materials",3.963,8.00000000000001
"Processed scene bounds",3.967,4
"Processed texture filenames",3.969,1.99999999999978
"Processed materials",3.985,16
"Loaded environment maps",3.985,0
"Initialized buffers",3.987,2.00000000000022
"Initialized shadowmaps",3.987,0
"Initialized alpha buffers",3.987,0
"Initialized shaders",4.015,27.9999999999996
"Initialized 3D models",4.021,6.00000000000023
"Calculated depth buffer(s)",4.022,1.00000000000033
"Executed pixel shaders",4.196,174
"Calculated linear depth",4.197,1.00000000000033
"Rasterized image",4.204,6.99999999999967
"Assembled output",4.218,14.0000000000002
"Clamped output",4.226,8.00000000000001
"Display/save image",4.226,0
