"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"grid100k",800,800,1,1,"process_cold",0,135
"grid100k",800,800,1,1,"warm",1,56.9999999999999
"grid100k",800,800,1,1,"warm",2,58
"grid100k",800,800,1,1,"warm",3,57
