"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"slivers",800,800,1,4,"process_cold",0,110
"slivers",800,800,1,4,"warm",1,35
"slivers",800,800,1,4,"warm",2,34
"slivers",800,800,1,4,"warm",3,34
