"label","seconds","interval_ms"
"Validating Mesh",1.024,NA
"Pre-processing scene",1.024,0
"Pre-processed  scene",1.024,0
"Removed duplicate materials",1.024,0
"Processed scene bounds",1.024,0
"Processed texture filenames",1.024,0
"Processed materials",1.024,0
"Loaded environment maps",1.024,0
"Initialized buffers",1.027,2.99999999999989
"Initialized shadowmaps",1.027,0
"Initialized alpha buffers",1.027,0
"Initialized shaders",1.027,0
"Initialized 3D models",1.027,0
"Calculated depth buffer(s)",1.027,0
"Executed pixel shaders",1.041,14
"Calculated linear depth",1.052,11.0000000000001
"Rasterized image",1.052,0
"Assembled output",1.065,12.9999999999999
"Clamped output",1.069,4
"Display/save image",1.069,0
