"label","seconds","interval_ms"
"Validating Mesh",1.501,NA
"Pre-processing scene",1.502,1.00000000000011
"Pre-processed  scene",1.502,0
"Removed duplicate materials",1.502,0
"Processed scene bounds",1.502,0
"Processed texture filenames",1.502,0
"Processed materials",1.502,0
"Loaded environment maps",1.502,0
"Initialized buffers",1.504,2
"Initialized shadowmaps",1.504,0
"Initialized alpha buffers",1.504,0
"Initialized shaders",1.504,0
"Initialized 3D models",1.504,0
"Calculated depth buffer(s)",1.505,0.99999999999989
"Executed pixel shaders",1.554,49.0000000000002
"Calculated linear depth",1.601,46.9999999999999
"Rasterized image",1.604,3.00000000000011
"Assembled output",1.622,18
"Clamped output",1.626,3.99999999999978
"Display/save image",1.626,0
