"label","seconds","interval_ms"
"Validating Mesh",1.255,NA
"Pre-processing scene",1.256,1.00000000000011
"Pre-processed  scene",1.257,0.99999999999989
"Removed duplicate materials",1.257,0
"Processed scene bounds",1.258,1.00000000000011
"Processed texture filenames",1.258,0
"Processed materials",1.26,2
"Loaded environment maps",1.26,0
"Initialized buffers",1.262,2
"Initialized shadowmaps",1.262,0
"Initialized alpha buffers",1.262,0
"Initialized shaders",1.264,2
"Initialized 3D models",1.265,0.99999999999989
"Calculated depth buffer(s)",1.265,0
"Executed pixel shaders",1.293,28
"Calculated linear depth",1.294,1.00000000000011
"Rasterized image",1.295,0.99999999999989
"Assembled output",1.308,13.0000000000001
"Clamped output",1.315,6.9999999999999
"Display/save image",1.315,0
