"label","seconds","interval_ms"
"Validating Mesh",3.604,NA
"Pre-processing scene",3.615,11.0000000000001
"Pre-processed  scene",3.615,0
"Removed duplicate materials",3.626,10.9999999999997
"Processed scene bounds",3.63,4
"Processed texture filenames",3.634,4
"Processed materials",3.652,18.0000000000002
"Loaded environment maps",3.653,0.99999999999989
"Initialized buffers",3.655,1.99999999999978
"Initialized shadowmaps",3.655,0
"Initialized alpha buffers",3.655,0
"Initialized shaders",3.68,25.0000000000004
"Initialized 3D models",3.686,5.99999999999978
"Calculated depth buffer(s)",3.687,0.99999999999989
"Executed pixel shaders",3.809,122
"Calculated linear depth",3.809,0
"Rasterized image",3.816,6.99999999999967
"Assembled output",3.829,13.0000000000003
"Clamped output",3.837,8.00000000000001
"Display/save image",3.837,0
