"label","seconds","interval_ms"
"Validating Mesh",1.122,NA
"Pre-processing scene",1.122,0
"Pre-processed  scene",1.122,0
"Removed duplicate materials",1.122,0
"Processed scene bounds",1.122,0
"Processed texture filenames",1.122,0
"Processed materials",1.122,0
"Loaded environment maps",1.122,0
"Initialized buffers",1.125,2.99999999999989
"Initialized shadowmaps",1.125,0
"Initialized alpha buffers",1.125,0
"Initialized shaders",1.125,0
"Initialized 3D models",1.125,0
"Calculated depth buffer(s)",1.125,0
"Executed pixel shaders",1.171,46
"Calculated linear depth",1.171,0
"Rasterized image",1.172,0.99999999999989
"Assembled output",1.182,10
"Clamped output",1.186,4
"Display/save image",1.186,0
