"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"small",800,800,1,4,"process_cold",0,95
"small",800,800,1,4,"warm",1,21
"small",800,800,1,4,"warm",2,21
"small",800,800,1,4,"warm",3,19.9999999999999
