case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
grid100k,800,800,1,1,5,422,270.0,274.0,3.7037037037037037,93.9999999999999,94.79999999999974,1234960384,569913416,102.0,3,
grid1m,800,800,1,1,5,612,529.999999999999,561.8,1.8867924528301923,356.0,356.80000000000103,1816084480,707183608,359.0,3,
grid500k,800,800,1,1,5,544,435.0,449.4,2.2988505747126435,208.0,216.6,1397784576,630739432,212.0,3,
occluded,800,800,1,1,5,477,344.0,348.2,2.9069767441860463,161.0,163.8000000000008,1222082560,570108800,178.0,3,
