"label","seconds","interval_ms"
"Validating Mesh",4.685,NA
"Pre-processing scene",4.685,0
"Pre-processed  scene",4.685,0
"Removed duplicate materials",4.685,0
"Processed scene bounds",4.686,1.00000000000033
"Processed texture filenames",4.686,0
"Processed materials",4.686,0
"Loaded environment maps",4.686,0
"Initialized buffers",4.691,4.99999999999989
"Initialized shadowmaps",4.691,0
"Initialized alpha buffers",4.691,0
"Initialized shaders",4.691,0
"Initialized 3D models",4.691,0
"Calculated depth buffer(s)",4.691,0
"Executed pixel shaders",4.706,15.0000000000006
"Calculated AO",4.985,279
"Calculated linear depth",4.985,0
"Rasterized image",4.986,0.999999999999446
"Display/save image",5.139,153
