"label","seconds","interval_ms"
"Validating Mesh",1.698,NA
"Pre-processing scene",1.699,1.00000000000011
"Pre-processed  scene",1.699,0
"Removed duplicate materials",1.7,0.99999999999989
"Processed scene bounds",1.701,1.00000000000011
"Processed texture filenames",1.701,0
"Processed materials",1.703,2
"Loaded environment maps",1.703,0
"Initialized buffers",1.705,2
"Initialized shadowmaps",1.705,0
"Initialized alpha buffers",1.705,0
"Initialized shaders",1.707,2
"Initialized 3D models",1.707,0
"Calculated depth buffer(s)",1.708,0.99999999999989
"Executed pixel shaders",1.809,101
"Calculated linear depth",1.809,0
"Rasterized image",1.81,1.00000000000011
"Assembled output",1.824,14
"Clamped output",1.831,6.9999999999999
"Display/save image",1.831,0
