"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"grid1m",800,800,1,1,"process_cold",0,334
"grid1m",800,800,1,1,"warm",1,315
"grid1m",800,800,1,1,"warm",2,282
"grid1m",800,800,1,1,"warm",3,285
