"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"grid1m",800,800,1,10,"process_cold",0,248
"grid1m",800,800,1,10,"warm",1,225
"grid1m",800,800,1,10,"warm",2,209
"grid1m",800,800,1,10,"warm",3,223
