"label","seconds","interval_ms"
"Validating Mesh",1.472,NA
"Pre-processing scene",1.473,1.00000000000011
"Pre-processed  scene",1.473,0
"Removed duplicate materials",1.473,0
"Processed scene bounds",1.473,0
"Processed texture filenames",1.473,0
"Processed materials",1.473,0
"Loaded environment maps",1.473,0
"Initialized buffers",1.475,2
"Initialized shadowmaps",1.475,0
"Initialized alpha buffers",1.475,0
"Initialized shaders",1.475,0
"Initialized 3D models",1.475,0
"Calculated depth buffer(s)",1.476,0.99999999999989
"Executed pixel shaders",1.526,50
"Calculated linear depth",1.568,42
"Rasterized image",1.569,0.99999999999989
"Assembled output",1.58,11.0000000000001
"Clamped output",1.584,4
"Display/save image",1.584,0
