"label","seconds","interval_ms"
"Validating Mesh",10.568,NA
"Pre-processing scene",10.569,1.00000000000122
"Pre-processed  scene",10.569,0
"Removed duplicate materials",10.57,0.999999999999446
"Processed scene bounds",10.571,0.999999999999446
"Processed texture filenames",10.571,0
"Processed materials",10.573,2.00000000000067
"Loaded environment maps",10.573,0
"Initialized buffers",10.605,32
"Initialized shadowmaps",10.605,0
"Initialized alpha buffers",10.605,0
"Initialized shaders",10.606,0.999999999999446
"Initialized 3D models",10.607,0.999999999999446
"Calculated depth buffer(s)",10.61,3.00000000000011
"Executed pixel shaders",10.656,46.0000000000012
"Calculated linear depth",10.658,1.99999999999889
"Rasterized image",10.668,9.99999999999979
"Assembled output",11.006,338.000000000001
"Applied FSAA",11.817,811
"Clamped output",11.832,15.0000000000006
"Display/save image",11.832,0
