"label","seconds","interval_ms"
"Validating Mesh",2.744,NA
"Pre-processing scene",2.744,0
"Pre-processed  scene",2.744,0
"Removed duplicate materials",2.744,0
"Processed scene bounds",2.744,0
"Processed texture filenames",2.744,0
"Processed materials",2.744,0
"Loaded environment maps",2.744,0
"Initialized buffers",2.751,6.99999999999967
"Initialized shadowmaps",2.751,0
"Initialized alpha buffers",2.751,0
"Initialized shaders",2.751,0
"Initialized 3D models",2.751,0
"Calculated depth buffer(s)",2.751,0
"Executed pixel shaders",2.815,64.0000000000001
"Calculated linear depth",2.919,104
"Rasterized image",2.926,7.00000000000012
"Display/save image",3.071,145
