"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"ssao",800,800,1,1,"process_cold",0,831
"ssao",800,800,1,1,"warm",1,720
"ssao",800,800,1,1,"warm",2,689
"ssao",800,800,1,1,"warm",3,707
