"label","seconds","interval_ms"
"Validating Mesh",5.404,NA
"Pre-processing scene",5.414,9.99999999999979
"Pre-processed  scene",5.414,0
"Removed duplicate materials",5.421,7.00000000000056
"Processed scene bounds",5.425,3.99999999999956
"Processed texture filenames",5.427,1.99999999999978
"Processed materials",5.442,15.0000000000006
"Loaded environment maps",5.442,0
"Initialized buffers",5.448,6.00000000000023
"Initialized shadowmaps",5.448,0
"Initialized alpha buffers",5.448,0
"Initialized shaders",5.483,34.9999999999993
"Initialized 3D models",5.488,5.00000000000078
"Calculated depth buffer(s)",5.488,0
"Executed pixel shaders",5.762,273.999999999999
"Calculated linear depth",5.773,11.0000000000001
"Rasterized image",5.783,10.0000000000007
"Display/save image",5.906,122.999999999999
