"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"small",800,800,1,1,"process_cold",0,293
"small",800,800,1,1,"warm",1,191
"small",800,800,1,1,"warm",2,178
"small",800,800,1,1,"warm",3,181
