"label","seconds","interval_ms"
"Validating Mesh",4.387,NA
"Pre-processing scene",4.387,0
"Pre-processed  scene",4.387,0
"Removed duplicate materials",4.387,0
"Processed scene bounds",4.387,0
"Processed texture filenames",4.387,0
"Processed materials",4.387,0
"Loaded environment maps",4.387,0
"Initialized buffers",4.389,2.00000000000067
"Initialized shadowmaps",4.389,0
"Initialized alpha buffers",4.389,0
"Initialized shaders",4.39,0.999999999999446
"Initialized 3D models",4.39,0
"Calculated depth buffer(s)",4.39,0
"Executed pixel shaders",4.964,574.000000000001
"Calculated linear depth",4.964,0
"Rasterized image",4.965,0.999999999999446
"Assembled output",4.98,15.0000000000006
"Clamped output",4.985,4.99999999999989
"Display/save image",4.985,0
