"label","seconds","interval_ms"
"Validating Mesh",3.72,NA
"Pre-processing scene",3.731,10.9999999999997
"Pre-processed  scene",3.731,0
"Removed duplicate materials",3.738,7.00000000000012
"Processed scene bounds",3.742,4
"Processed texture filenames",3.745,3.00000000000011
"Processed materials",3.758,12.9999999999999
"Loaded environment maps",3.759,0.99999999999989
"Initialized buffers",3.761,2.00000000000022
"Initialized shadowmaps",3.761,0
"Initialized alpha buffers",3.761,0
"Initialized shaders",3.766,4.99999999999989
"Initialized 3D models",3.773,7.00000000000012
"Calculated depth buffer(s)",3.773,0
"Executed pixel shaders",3.926,153
"Calculated linear depth",3.926,0
"Rasterized image",3.93,4
"Assembled output",3.943,12.9999999999999
"Clamped output",3.953,9.99999999999979
"Display/save image",3.953,0
