"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"grid1m",800,800,1,1,"process_cold",0,275
"grid1m",800,800,1,1,"warm",1,262
"grid1m",800,800,1,1,"warm",2,238
"grid1m",800,800,1,1,"warm",3,233
