"label","seconds","interval_ms"
"Validating Mesh",3.311,NA
"Pre-processing scene",3.311,0
"Pre-processed  scene",3.311,0
"Removed duplicate materials",3.311,0
"Processed scene bounds",3.311,0
"Processed texture filenames",3.311,0
"Processed materials",3.311,0
"Loaded environment maps",3.311,0
"Initialized buffers",3.314,3.00000000000011
"Initialized shadowmaps",3.314,0
"Initialized alpha buffers",3.314,0
"Initialized shaders",3.314,0
"Initialized 3D models",3.314,0
"Calculated depth buffer(s)",3.314,0
"Executed pixel shaders",3.483,169
"Calculated linear depth",3.632,149
"Rasterized image",3.632,0
"Assembled output",3.643,10.9999999999997
"Clamped output",3.648,5.00000000000034
"Display/save image",3.648,0
