"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"small",800,800,1,1,"process_cold",0,98
"small",800,800,1,1,"warm",1,18
"small",800,800,1,1,"warm",2,16
"small",800,800,1,1,"warm",3,16
