case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
alpha16,800,800,1,1,5,1212,1135.0,1136.0,0.8810572687224669,930.0,940.8000000000009,1568702464,554694224,,0,
grid100k,800,800,1,1,5,420,276.0,284.2,3.6231884057971016,96.0000000000001,102.6,1153286144,569913416,,0,
grid1m,800,800,1,1,5,648,545.0,574.6,1.834862385321101,379.0,414.200000000001,1792212992,707183608,,0,
grid500k,800,800,1,1,5,533,416.0,438.2,2.4038461538461537,223.0,228.0,1539309568,630739432,,0,
occluded,800,800,1,1,5,506,356.0,374.4,2.808988764044944,180.0,191.2,1131003904,570108800,,0,
shadow,800,800,1,1,5,403,266.0,287.8,3.7593984962406015,88.0000000000001,121.40000000000003,917323776,558487608,,0,
small,800,800,1,1,5,321,192.0,206.2,5.208333333333333,36.0,58.80000000000014,1107279872,557034032,,0,
ssao,800,800,1,1,5,599,455.0,465.0,2.197802197802198,281.0,287.8,1013596160,580941832,,0,
toon,800,800,1,1,5,488,353.0,360.4,2.8328611898016995,167.000000000001,182.4,900169728,557840760,,0,
