case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
shared_textures,800,800,1,1,10,415,300.5,328.25,3.327787021630616,138.5,158.24999999999997,1352531968,558455000,,0,534315008
