case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
grid100k,800,800,1,4,10,908,432.0,568.65,2.314814814814815,80.4999999999998,86.09999999999943,1619329024,569913416,80.0000000000001,3,
occluded,800,800,1,4,10,699,484.5000000000005,532.0999999999995,2.063983488132093,168.5,191.15000000000097,1648377856,570108800,109.0,3,
small,800,800,1,4,10,622,377.5,429.04999999999995,2.6490066225165565,70.5,95.35000000000012,1394114560,557034032,81.0000000000013,3,
