"label","seconds","interval_ms"
"Validating Mesh",3.054,NA
"Pre-processing scene",3.055,1.00000000000033
"Pre-processed  scene",3.055,0
"Removed duplicate materials",3.055,0
"Processed scene bounds",3.055,0
"Processed texture filenames",3.055,0
"Processed materials",3.055,0
"Loaded environment maps",3.055,0
"Initialized buffers",3.061,5.99999999999978
"Initialized shadowmaps",3.061,0
"Initialized alpha buffers",3.061,0
"Initialized shaders",3.061,0
"Initialized 3D models",3.061,0
"Calculated depth buffer(s)",3.063,2.00000000000022
"Executed pixel shaders",3.14,77
"Calculated linear depth",3.23,89.9999999999999
"Rasterized image",3.283,52.9999999999999
"Display/save image",3.43,147
