"label","seconds","interval_ms"
"Validating Mesh",6.937,NA
"Pre-processing scene",6.937,0
"Pre-processed  scene",6.937,0
"Removed duplicate materials",6.937,0
"Processed scene bounds",6.937,0
"Processed texture filenames",6.937,0
"Processed materials",6.937,0
"Loaded environment maps",6.937,0
"Initialized buffers",6.944,6.99999999999967
"Initialized shadowmaps",6.944,0
"Initialized alpha buffers",6.944,0
"Initialized shaders",6.944,0
"Initialized 3D models",6.944,0
"Calculated depth buffer(s)",6.947,3.00000000000011
"Executed pixel shaders",7.248,301
"Calculated linear depth",7.549,301
"Rasterized image",7.794,244.999999999999
"Display/save image",7.929,135.000000000001
