"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"shadow",800,800,1,1,"process_cold",0,288
"shadow",800,800,1,1,"warm",1,254
"shadow",800,800,1,1,"warm",2,193
"shadow",800,800,1,1,"warm",3,224
