"label","seconds","interval_ms"
"Validating Mesh",8.574,NA
"Pre-processing scene",8.574,0
"Pre-processed  scene",8.574,0
"Removed duplicate materials",8.574,0
"Processed scene bounds",8.574,0
"Processed texture filenames",8.574,0
"Processed materials",8.575,0.999999999999446
"Loaded environment maps",8.575,0
"Initialized buffers",8.626,51.0000000000002
"Initialized shadowmaps",8.626,0
"Initialized alpha buffers",8.626,0
"Initialized shaders",8.626,0
"Initialized 3D models",8.626,0
"Calculated depth buffer(s)",8.638,12.0000000000005
"Executed pixel shaders",8.65,12.0000000000005
"Calculated linear depth",8.721,70.9999999999997
"Rasterized image",8.761,39.9999999999991
"Display/save image",9.599,838.000000000001
