"label","seconds","interval_ms"
"Validating Mesh",5.443,NA
"Pre-processing scene",5.443,0
"Pre-processed  scene",5.443,0
"Removed duplicate materials",5.443,0
"Processed scene bounds",5.443,0
"Processed texture filenames",5.444,1.00000000000033
"Processed materials",5.444,0
"Loaded environment maps",5.444,0
"Initialized buffers",5.45,6.00000000000023
"Initialized shadowmaps",5.45,0
"Initialized alpha buffers",5.45,0
"Initialized shaders",5.45,0
"Initialized 3D models",5.451,0.999999999999446
"Calculated depth buffer(s)",5.454,3.00000000000011
"Executed pixel shaders",5.504,49.9999999999998
"Calculated linear depth",5.533,29.0000000000008
"Applied toon outline JFA pass",5.691,158
"Rasterized image",5.695,4.00000000000045
"Display/save image",5.936,241
