"label","seconds","interval_ms"
"Validating Mesh",5.094,NA
"Pre-processing scene",5.094,0
"Pre-processed  scene",5.094,0
"Removed duplicate materials",5.094,0
"Processed scene bounds",5.094,0
"Processed texture filenames",5.094,0
"Processed materials",5.094,0
"Loaded environment maps",5.094,0
"Initialized buffers",5.101,6.99999999999967
"Initialized shadowmaps",5.101,0
"Initialized alpha buffers",5.101,0
"Initialized shaders",5.101,0
"Initialized 3D models",5.101,0
"Calculated depth buffer(s)",5.104,3.00000000000011
"Executed pixel shaders",5.137,32.9999999999995
"Calculated linear depth",5.163,26.0000000000007
"Applied toon outline JFA pass",5.405,242
"Rasterized image",5.414,8.99999999999945
"Display/save image",5.659,245
