"label","seconds","interval_ms"
"Validating Mesh",7.761,NA
"Pre-processing scene",7.762,0.999999999999446
"Pre-processed  scene",7.762,0
"Removed duplicate materials",7.763,1.00000000000033
"Processed scene bounds",7.811,48
"Processed texture filenames",7.812,1.00000000000033
"Processed materials",7.817,4.99999999999989
"Loaded environment maps",7.817,0
"Initialized buffers",7.839,22.0000000000002
"Initialized shadowmaps",7.839,0
"Initialized alpha buffers",7.839,0
"Initialized shaders",7.843,3.99999999999956
"Initialized 3D models",7.845,1.99999999999978
"Calculated depth buffer(s)",7.854,9.00000000000034
"Executed pixel shaders",7.908,54.0000000000003
"Calculated linear depth",7.974,65.9999999999998
"Rasterized image",8.047,73.0000000000004
"Display/save image",8.902,854.999999999999
