"label","seconds","interval_ms"
"Validating Mesh",5.018,NA
"Pre-processing scene",5.018,0
"Pre-processed  scene",5.018,0
"Removed duplicate materials",5.018,0
"Processed scene bounds",5.018,0
"Processed texture filenames",5.018,0
"Processed materials",5.018,0
"Loaded environment maps",5.018,0
"Initialized buffers",5.026,8.00000000000001
"Initialized shadowmaps",5.026,0
"Initialized alpha buffers",5.026,0
"Initialized shaders",5.026,0
"Initialized 3D models",5.026,0
"Calculated depth buffer(s)",5.029,3.00000000000011
"Executed pixel shaders",5.051,22.0000000000002
"Calculated AO",5.18,129
"Calculated linear depth",5.194,14.0000000000002
"Rasterized image",5.198,4.00000000000045
"Display/save image",5.473,275
