"label","seconds","interval_ms"
"Validating Mesh",5.334,NA
"Pre-processing scene",5.34,6.00000000000023
"Pre-processed  scene",5.34,0
"Removed duplicate materials",5.344,4.00000000000045
"Processed scene bounds",5.349,4.99999999999989
"Processed texture filenames",5.35,0.999999999999446
"Processed materials",5.358,8.00000000000001
"Loaded environment maps",5.358,0
"Initialized buffers",5.364,6.00000000000023
"Initialized shadowmaps",5.364,0
"Initialized alpha buffers",5.364,0
"Initialized shaders",5.383,19.0000000000001
"Initialized 3D models",5.392,9.00000000000034
"Calculated depth buffer(s)",5.394,1.99999999999978
"Executed pixel shaders",5.575,181
"Calculated linear depth",5.587,11.9999999999996
"Rasterized image",5.598,11.0000000000001
"Display/save image",5.765,167
