"label","seconds","interval_ms"
"Validating Mesh",18.092,NA
"Pre-processing scene",18.092,0
"Pre-processed  scene",18.092,0
"Removed duplicate materials",18.093,1.00000000000122
"Processed scene bounds",18.093,0
"Processed texture filenames",18.093,0
"Processed materials",18.093,0
"Loaded environment maps",18.093,0
"Initialized buffers",18.144,50.9999999999984
"Initialized shadowmaps",18.144,0
"Initialized alpha buffers",18.144,0
"Initialized shaders",18.144,0
"Initialized 3D models",18.145,1.00000000000122
"Calculated depth buffer(s)",18.18,35.0000000000001
"Executed pixel shaders",18.253,73.0000000000004
"Calculated AO",19.047,794
"Calculated linear depth",19.108,60.9999999999999
"Rasterized image",19.135,27.000000000001
"Applied FSAA",19.952,817
"Display/save image",19.997,44.9999999999982
