"label","seconds","interval_ms"
"Validating Mesh",5.525,NA
"Pre-processing scene",5.525,0
"Pre-processed  scene",5.525,0
"Removed duplicate materials",5.525,0
"Processed scene bounds",5.525,0
"Processed texture filenames",5.525,0
"Processed materials",5.525,0
"Loaded environment maps",5.525,0
"Initialized buffers",5.532,6.99999999999967
"Initialized shadowmaps",5.532,0
"Initialized alpha buffers",5.532,0
"Initialized shaders",5.532,0
"Initialized 3D models",5.532,0
"Calculated depth buffer(s)",5.535,3.00000000000011
"Executed pixel shaders",5.564,28.9999999999999
"Calculated linear depth",5.612,48
"Applied toon outline JFA pass",5.798,186
"Rasterized image",5.802,3.99999999999956
"Display/save image",6.037,235
