"label","seconds","interval_ms"
"Validating Mesh",3.925,NA
"Pre-processing scene",3.926,1.00000000000033
"Pre-processed  scene",3.926,0
"Removed duplicate materials",3.926,0
"Processed scene bounds",3.926,0
"Processed texture filenames",3.926,0
"Processed materials",3.926,0
"Loaded environment maps",3.926,0
"Initialized buffers",3.933,6.99999999999967
"Initialized shadowmaps",3.933,0
"Initialized alpha buffers",3.933,0
"Initialized shaders",3.933,0
"Initialized 3D models",3.933,0
"Calculated depth buffer(s)",3.937,4
"Executed pixel shaders",3.949,12
"Calculated linear depth",3.964,15.0000000000001
"Rasterized image",3.969,4.99999999999989
"Display/save image",4.13,161
