"label","seconds","interval_ms"
"Validating Mesh",5.479,NA
"Pre-processing scene",5.48,1.00000000000033
"Pre-processed  scene",5.48,0
"Removed duplicate materials",5.481,0.999999999999446
"Processed scene bounds",5.482,1.00000000000033
"Processed texture filenames",5.482,0
"Processed materials",5.484,1.99999999999978
"Loaded environment maps",5.484,0
"Initialized buffers",5.49,6.00000000000023
"Initialized shadowmaps",5.49,0
"Initialized alpha buffers",5.49,0
"Initialized shaders",5.493,3.00000000000011
"Initialized 3D models",5.495,1.99999999999978
"Calculated depth buffer(s)",5.498,3.00000000000011
"Executed pixel shaders",5.629,130.999999999999
"Calculated linear depth",5.644,15.0000000000006
"Rasterized image",5.66,16
"Display/save image",5.984,324
