case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
alpha16,800,800,1,1,3,881,760.0,784.3,1.3157894736842106,623.000000000001,633.8000000000001,1577467904,554694224,644.0,3,789626880
alpha4,800,800,1,1,3,453,322.0,335.5,3.1055900621118013,179.0,179.9,1260060672,554683224,185.0,3,466370560
alpha64,800,800,1,1,3,2338,2253.0,2258.4,0.44385264092321347,2080.0,2089.9,2849341440,554719280,2171.0,3,2137751552
grid1m,800,800,1,1,3,561,490.0,499.9,2.0408163265306123,331.0,349.0,1704706048,707183608,332.0,3,1346273280
shadow,800,800,1,1,3,346,229.0,239.8,4.366812227074236,67.0000000000002,67.9000000000001,944422912,558487608,68.0000000000001,3,423624704
small,800,800,1,1,3,280,177.0,197.7,5.649717514124294,26.0000000000002,28.699999999999932,956481536,557034032,28.0,3,446889984
