case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
alpha16,800,800,1,1,3,895,780.0,804.3,1.2820512820512822,645.0,650.4,1588412416,554694224,645.999999999999,3,800571392
alpha4,800,800,1,1,3,468,334.0,349.3,2.9940119760479043,191.0,191.9,1097056256,554683224,188.0,3,478035968
alpha64,800,800,1,1,3,2350,2256.0,2300.1,0.4432624113475177,2122.0,2122.9,3008692224,554719280,2129.0,3,2141454336
grid1m,800,800,1,1,3,593,532.0,541.0,1.8796992481203008,363.0,390.9,1632485376,707183608,363.0,3,1230618624
shadow,800,800,1,1,3,359,240.0,240.9,4.166666666666667,76.0000000000001,76.0000000000001,985251840,558487608,78.9999999999997,3,465715200
small,800,800,1,1,3,284,188.0,190.7,5.319148936170213,31.0000000000001,32.79999999999992,1069891584,557034032,31.0000000000001,3,449544192
