"label","seconds","interval_ms"
"Validating Mesh",2.833,NA
"Pre-processing scene",2.833,0
"Pre-processed  scene",2.833,0
"Removed duplicate materials",2.833,0
"Processed scene bounds",2.833,0
"Processed texture filenames",2.833,0
"Processed materials",2.833,0
"Loaded environment maps",2.834,0.99999999999989
"Initialized buffers",2.836,1.99999999999978
"Initialized shadowmaps",2.836,0
"Initialized alpha buffers",2.836,0
"Initialized shaders",2.836,0
"Initialized 3D models",2.836,0
"Calculated depth buffer(s)",2.836,0
"Executed pixel shaders",2.84,4
"Calculated linear depth",2.841,1.00000000000033
"Rasterized image",2.841,0
"Display/save image",2.966,125
