"sample","native_ms"
1,173
2,170.999999999999
3,173
4,174
5,179
6,169
7,169
8,173
9,170
10,170.999999999999
11,181.999999999999
12,173
13,171.999999999999
14,174.999999999999
15,172.000000000001
