"label","seconds","interval_ms"
"Validating Mesh",4.063,NA
"Pre-processing scene",4.064,1.00000000000033
"Pre-processed  scene",4.064,0
"Removed duplicate materials",4.064,0
"Processed scene bounds",4.064,0
"Processed texture filenames",4.064,0
"Processed materials",4.064,0
"Loaded environment maps",4.064,0
"Initialized buffers",4.084,19.9999999999996
"Initialized shadowmaps",4.084,0
"Initialized alpha buffers",4.084,0
"Initialized shaders",4.084,0
"Initialized 3D models",4.084,0
"Calculated depth buffer(s)",4.084,0
"Executed pixel shaders",4.089,5.00000000000078
"Calculated linear depth",4.128,38.9999999999997
"Rasterized image",4.131,3.00000000000011
"Display/save image",4.538,407
