"label","seconds","interval_ms"
"Validating Mesh",2.258,NA
"Pre-processing scene",2.258,0
"Pre-processed  scene",2.258,0
"Removed duplicate materials",2.258,0
"Processed scene bounds",2.259,0.99999999999989
"Processed texture filenames",2.259,0
"Processed materials",2.259,0
"Loaded environment maps",2.259,0
"Initialized buffers",2.259,0
"Initialized shadowmaps",2.259,0
"Initialized alpha buffers",2.259,0
"Initialized shaders",2.259,0
"Initialized 3D models",2.259,0
"Calculated depth buffer(s)",2.259,0
"Executed pixel shaders",2.293,34.0000000000003
"Calculated linear depth",2.511,218
"Rasterized image",2.547,36
"Display/save image",2.554,6.99999999999967
