"label","seconds","interval_ms"
"Validating Mesh",8.147,NA
"Pre-processing scene",8.148,0.999999999999446
"Pre-processed  scene",8.148,0
"Removed duplicate materials",8.148,0
"Processed scene bounds",8.148,0
"Processed texture filenames",8.148,0
"Processed materials",8.148,0
"Loaded environment maps",8.148,0
"Initialized buffers",8.172,24.0000000000009
"Initialized shadowmaps",8.172,0
"Initialized alpha buffers",8.172,0
"Initialized shaders",8.173,0.999999999999446
"Initialized 3D models",8.173,0
"Calculated depth buffer(s)",8.173,0
"Executed pixel shaders",8.241,67.9999999999996
"Calculated linear depth",8.663,422.000000000001
"Rasterized image",8.696,32.9999999999995
"Applied FSAA",9.251,555
"Display/save image",9.29,38.9999999999997
