"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"ssao",1920,1080,2,4,"process_cold",0,3317
"ssao",1920,1080,2,4,"warm",1,3020
"ssao",1920,1080,2,4,"warm",2,2996
"ssao",1920,1080,2,4,"warm",3,3011
