"label","seconds","interval_ms"
"Validating Mesh",5.36,NA
"Pre-processing scene",5.36,0
"Pre-processed  scene",5.36,0
"Removed duplicate materials",5.36,0
"Processed scene bounds",5.36,0
"Processed texture filenames",5.36,0
"Processed materials",5.36,0
"Loaded environment maps",5.36,0
"Initialized buffers",5.386,25.9999999999998
"Initialized shadowmaps",5.386,0
"Initialized alpha buffers",5.386,0
"Initialized shaders",5.386,0
"Initialized 3D models",5.386,0
"Calculated depth buffer(s)",5.386,0
"Executed pixel shaders",5.396,9.99999999999979
"Calculated linear depth",5.444,48
"Rasterized image",5.447,3.00000000000011
"Applied FSAA",5.987,540
"Display/save image",6.032,44.9999999999999
