"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"small",800,800,2,4,"process_cold",0,930
"small",800,800,2,4,"warm",1,732
"small",800,800,2,4,"warm",2,666
"small",800,800,2,4,"warm",3,717
