case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
alpha16,800,800,1,1,3,615,540.0,545.4,1.8518518518518519,347.0,347.9,1254014976,483013552,342.0,3,464633856
environment,800,800,1,1,3,330,266.0,266.0,3.7593984962406015,52.9999999999999,53.90000000000026,751108096,463621408,53.0000000000004,3,391397376
grid100k,800,800,1,1,3,319,228.0,237.9,4.385964912280702,40.9999999999999,42.80000000000008,829997056,498232744,42.9999999999997,3,465666048
grid1m,800,800,1,1,3,536,439.0,439.9,2.277904328018223,234.0,237.6,1421787136,635502936,234.0,3,1131249664
shadow,800,800,1,1,3,289,226.0,240.4,4.424778761061947,22.0000000000002,22.90000000000011,713195520,486806936,23.0000000000001,3,394969088
small,800,800,1,1,3,278,207.0,207.9,4.830917874396135,8.00000000000001,8.899999999999912,696811520,485353360,8.9999999999999,3,403734528
ssao,800,800,1,1,3,423,290.0,290.0,3.4482758620689653,113.0,113.9,783400960,545101496,116.0,3,496730112
toon,800,800,1,1,3,449,355.0,358.6,2.816901408450704,150.0,150.9,844627968,522000424,150.0,3,508641280
