"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"ssao",1920,1080,2,4,"process_cold",0,1968
"ssao",1920,1080,2,4,"warm",1,1519
"ssao",1920,1080,2,4,"warm",2,1539
"ssao",1920,1080,2,4,"warm",3,1548
