"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"occluded",800,800,1,1,"process_cold",0,648
"occluded",800,800,1,1,"warm",1,490
"occluded",800,800,1,1,"warm",2,492
"occluded",800,800,1,1,"warm",3,470
"occluded",800,800,1,1,"warm",4,490
"occluded",800,800,1,1,"warm",5,485
