"label","seconds","interval_ms"
"Validating Mesh",4.2,NA
"Pre-processing scene",4.201,0.999999999999446
"Pre-processed  scene",4.201,0
"Removed duplicate materials",4.201,0
"Processed scene bounds",4.201,0
"Processed texture filenames",4.201,0
"Processed materials",4.201,0
"Loaded environment maps",4.201,0
"Initialized buffers",4.209,8.00000000000001
"Initialized shadowmaps",4.209,0
"Initialized alpha buffers",4.209,0
"Initialized shaders",4.209,0
"Initialized 3D models",4.209,0
"Calculated depth buffer(s)",4.214,5.00000000000078
"Executed pixel shaders",4.231,16.9999999999995
"Calculated linear depth",4.244,12.9999999999999
"Rasterized image",4.269,25.0000000000004
"Display/save image",4.444,175
